CODE,NAME
285A,キオクシアホールディングス(株)
9984,ソフトバンクグループ(株)
6857,(株)アドバンテスト
6976,太陽誘電(株)
5803,(株)フジクラ
8306,(株)三菱ＵＦＪフィナンシャル・グループ
8035,東京エレクトロン(株)
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
6981,(株)村田製作所
4062,イビデン(株)
6146,(株)ディスコ
6920,レーザーテック(株)
3436,(株)ＳＵＭＣＯ
4063,信越化学工業(株)
7974,任天堂(株)
8316,(株)三井住友フィナンシャルグループ
9983,(株)ファーストリテイリング
8411,(株)みずほフィナンシャルグループ
7203,トヨタ自動車(株)
6758,ソニーグループ(株)
6501,(株)日立製作所
5016,ＪＸ金属(株)
7011,三菱重工業(株)
6861,(株)キーエンス
6098,(株)リクルートホールディングス
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
4519,中外製薬(株)
5802,住友電気工業(株)
7735,(株)ＳＣＲＥＥＮホールディングス
8766,東京海上ホールディングス(株)
6954,ファナック(株)
6506,(株)安川電機
7751,キヤノン(株)
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
5801,古河電気工業(株)
9432,ＮＴＴ(株)
6723,ルネサスエレクトロニクス(株)
8058,三菱商事(株)
5401,日本製鉄(株)
6702,富士通(株)
6503,三菱電機(株)
8136,(株)サンリオ
5706,三井金属(株)
4004,(株)レゾナック・ホールディングス
2914,ＪＴ
8031,三井物産(株)
8750,(株)第一ライフグループ
4502,武田薬品工業(株)
6762,ＴＤＫ(株)
8001,伊藤忠商事(株)
