CODE,NAME
285A,キオクシアホールディングス(株)
5801,古河電気工業(株)
5803,(株)フジクラ
9984,ソフトバンクグループ(株)
5016,ＪＸ金属(株)
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
6758,ソニーグループ(株)
5706,三井金属(株)
6857,(株)アドバンテスト
5802,住友電気工業(株)
4062,イビデン(株)
7011,三菱重工業(株)
6920,レーザーテック(株)
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
8035,東京エレクトロン(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
3110,日東紡
8058,三菱商事(株)
6146,(株)ディスコ
3436,(株)ＳＵＭＣＯ
7203,トヨタ自動車(株)
4004,(株)レゾナック・ホールディングス
7936,(株)アシックス
7012,川崎重工業(株)
7974,任天堂(株)
6981,(株)村田製作所
6594,ニデック(株)
6367,ダイキン工業(株)
8316,(株)三井住友フィナンシャルグループ
6501,(株)日立製作所
9983,(株)ファーストリテイリング
7013,(株)ＩＨＩ
6723,ルネサスエレクトロニクス(株)
6861,(株)キーエンス
4063,信越化学工業(株)
8411,(株)みずほフィナンシャルグループ
6752,パナソニック　ホールディングス(株)
8031,三井物産(株)
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株)
6954,ファナック(株)
6269,三井海洋開発(株)
8766,東京海上ホールディングス(株)
5713,住友金属鉱山(株)
9433,ＫＤＤＩ(株)
1802,(株)大林組
6963,ローム(株)
7220,武蔵精密工業(株)
6098,(株)リクルートホールディングス
7733,オリンパス(株)
6506,(株)安川電機
