CODE,NAME
5803,(株)フジクラ
5801,古河電気工業(株)
9984,ソフトバンクグループ(株)
6857,(株)アドバンテスト
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
8306,(株)三菱ＵＦＪフィナンシャル・グループ
6098,(株)リクルートホールディングス
5706,三井金属(株)
8411,(株)みずほフィナンシャルグループ
6146,(株)ディスコ
5016,ＪＸ金属(株)
6920,レーザーテック(株)
8035,東京エレクトロン(株)
4062,イビデン(株)
5802,住友電気工業(株)
7203,トヨタ自動車(株)
7011,三菱重工業(株)
8316,(株)三井住友フィナンシャルグループ
6758,ソニーグループ(株)
6981,(株)村田製作所
9983,(株)ファーストリテイリング
7974,任天堂(株)
4004,(株)レゾナック・ホールディングス
6954,ファナック(株)
4980,デクセリアルズ(株)
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
6723,ルネサスエレクトロニクス(株)
3436,(株)ＳＵＭＣＯ
8058,三菱商事(株)
6501,(株)日立製作所
6861,(株)キーエンス
7012,川崎重工業(株)
3110,日東紡
6503,三菱電機(株)
6965,浜松ホトニクス(株)
7013,(株)ＩＨＩ
285A,キオクシアホールディングス(株)
8766,東京海上ホールディングス(株)
7267,ホンダ
7182,(株)ゆうちょ銀行
485A,(株)パワーエックス
6506,(株)安川電機
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
4063,信越化学工業(株)
5713,住友金属鉱山(株)
4543,テルモ(株)
6976,太陽誘電(株)
6273,ＳＭＣ(株)
3103,ユニチカ(株)
9501,東京電力ホールディングス(株)
