CODE,NAME
285A,キオクシアホールディングス(株)
9984,ソフトバンクグループ(株)
6857,(株)アドバンテスト
5803,(株)フジクラ
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
6146,(株)ディスコ
6920,レーザーテック(株)
8035,東京エレクトロン(株)
5016,ＪＸ金属(株)
5801,古河電気工業(株)
6954,ファナック(株)
4062,イビデン(株)
9983,(株)ファーストリテイリング
6501,(株)日立製作所
6723,ルネサスエレクトロニクス(株)
6861,(株)キーエンス
7011,三菱重工業(株)
5706,三井金属(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
4519,中外製薬(株)
7974,任天堂(株)
7013,(株)ＩＨＩ
6701,ＮＥＣ
8411,(株)みずほフィナンシャルグループ
7203,トヨタ自動車(株)
4063,信越化学工業(株)
3110,日東紡
6273,ＳＭＣ(株)
4506,住友ファーマ(株)
8316,(株)三井住友フィナンシャルグループ
8058,三菱商事(株)
6503,三菱電機(株)
6963,ローム(株)
6758,ソニーグループ(株)
5802,住友電気工業(株)
4307,(株)野村総合研究所
4568,第一三共(株)
6752,パナソニック　ホールディングス(株)
6981,(株)村田製作所
6762,ＴＤＫ(株)
6506,(株)安川電機
6702,富士通(株)
3103,ユニチカ(株)
8766,東京海上ホールディングス(株)
7012,川崎重工業(株)
1321,(NEXT FUNDS)日経225連動型上場投信
4004,(株)レゾナック・ホールディングス
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
7751,キヤノン(株)
3436,(株)ＳＵＭＣＯ
