CODE,NAME
285A,キオクシアホールディングス(株)
6976,太陽誘電(株)
6981,(株)村田製作所
8035,東京エレクトロン(株)
6857,(株)アドバンテスト
9984,ソフトバンクグループ(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
6920,レーザーテック(株)
5803,(株)フジクラ
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
6146,(株)ディスコ
4062,イビデン(株)
8411,(株)みずほフィナンシャルグループ
8316,(株)三井住友フィナンシャルグループ
5016,ＪＸ金属(株)
7203,トヨタ自動車(株)
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
9983,(株)ファーストリテイリング
3436,(株)ＳＵＭＣＯ
4063,信越化学工業(株)
7011,三菱重工業(株)
593A,(株)ティアフォー
7974,任天堂(株)
7735,(株)ＳＣＲＥＥＮホールディングス
5802,住友電気工業(株)
6723,ルネサスエレクトロニクス(株)
6501,(株)日立製作所
6098,(株)リクルートホールディングス
6758,ソニーグループ(株)
8058,三菱商事(株)
7012,川崎重工業(株)
5801,古河電気工業(株)
6861,(株)キーエンス
8766,東京海上ホールディングス(株)
7013,(株)ＩＨＩ
2914,ＪＴ
6506,(株)安川電機
6752,パナソニック　ホールディングス(株)
8031,三井物産(株)
1357,(NEXT FUNDS) 日経ダブルインバース上場投信
9432,ＮＴＴ(株)
278A,Ｔｅｒｒａ　Ｄｒｏｎｅ(株)
5706,三井金属(株)
5401,日本製鉄(株)
5713,住友金属鉱山(株)
6367,ダイキン工業(株)
6701,ＮＥＣ
8308,(株)りそなホールディングス
6954,ファナック(株)
8750,(株)第一ライフグループ
