CODE,NAME
285A,キオクシアホールディングス(株)
6981,(株)村田製作所
9984,ソフトバンクグループ(株)
5801,古河電気工業(株)
6976,太陽誘電(株)
5803,(株)フジクラ
5706,三井金属(株)
4004,(株)レゾナック・ホールディングス
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
6857,(株)アドバンテスト
4062,イビデン(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
8035,東京エレクトロン(株)
6098,(株)リクルートホールディングス
6758,ソニーグループ(株)
6501,(株)日立製作所
6146,(株)ディスコ
9983,(株)ファーストリテイリング
7011,三菱重工業(株)
5802,住友電気工業(株)
4063,信越化学工業(株)
7203,トヨタ自動車(株)
8058,三菱商事(株)
8411,(株)みずほフィナンシャルグループ
6861,(株)キーエンス
6762,ＴＤＫ(株)
6723,ルネサスエレクトロニクス(株)
5016,ＪＸ金属(株)
8316,(株)三井住友フィナンシャルグループ
6503,三菱電機(株)
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス(株)
6301,コマツ
6920,レーザーテック(株)
3436,(株)ＳＵＭＣＯ
9005,東急(株)
6702,富士通(株)
6752,パナソニック　ホールディングス(株)
8001,伊藤忠商事(株)
8766,東京海上ホールディングス(株)
7974,任天堂(株)
8053,住友商事(株)
7701,(株)島津製作所
3626,ＴＩＳ(株)
186A,(株)アストロスケールホールディングス
8031,三井物産(株)
4204,積水化学工業(株)
6201,(株)豊田自動織機
8591,オリックス(株)
6701,ＮＥＣ
6971,京セラ(株)
