CODE,NAME
285A,キオクシアホールディングス(株)
9984,ソフトバンクグループ(株)
6857,(株)アドバンテスト
5803,(株)フジクラ
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
6146,(株)ディスコ
8035,東京エレクトロン(株)
6981,(株)村田製作所
5801,古河電気工業(株)
6920,レーザーテック(株)
4063,信越化学工業(株)
7011,三菱重工業(株)
4062,イビデン(株)
6501,(株)日立製作所
8306,(株)三菱ＵＦＪフィナンシャル・グループ
9983,(株)ファーストリテイリング
6861,(株)キーエンス
5706,三井金属(株)
7741,ＨＯＹＡ(株)
6702,富士通(株)
6762,ＴＤＫ(株)
7203,トヨタ自動車(株)
7974,任天堂(株)
6701,ＮＥＣ
6758,ソニーグループ(株)
6723,ルネサスエレクトロニクス(株)
8316,(株)三井住友フィナンシャルグループ
5016,ＪＸ金属(株)
8058,三菱商事(株)
6503,三菱電機(株)
3436,(株)ＳＵＭＣＯ
6954,ファナック(株)
8411,(株)みずほフィナンシャルグループ
7013,(株)ＩＨＩ
3110,日東紡
8031,三井物産(株)
4519,中外製薬(株)
4661,(株)オリエンタルランド
6098,(株)リクルートホールディングス
5802,住友電気工業(株)
6301,コマツ
6752,パナソニック　ホールディングス(株)
9104,(株)商船三井
6273,ＳＭＣ(株)
8766,東京海上ホールディングス(株)
3103,ユニチカ(株)
6976,太陽誘電(株)
8015,豊田通商(株)
1605,(株)ＩＮＰＥＸ
8001,伊藤忠商事(株)
