CODE,NAME
285A,キオクシアホールディングス(株)
5803,(株)フジクラ
4062,イビデン(株)
9984,ソフトバンクグループ(株)
5801,古河電気工業(株)
5016,ＪＸ金属(株)
7011,三菱重工業(株)
6857,(株)アドバンテスト
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
5802,住友電気工業(株)
6920,レーザーテック(株)
6758,ソニーグループ(株)
7974,任天堂(株)
7012,川崎重工業(株)
6723,ルネサスエレクトロニクス(株)
5706,三井金属(株)
9983,(株)ファーストリテイリング
8035,東京エレクトロン(株)
6146,(株)ディスコ
6861,(株)キーエンス
7203,トヨタ自動車(株)
8306,(株)三菱ＵＦＪフィナンシャル・グループ
7013,(株)ＩＨＩ
6981,(株)村田製作所
4004,(株)レゾナック・ホールディングス
8316,(株)三井住友フィナンシャルグループ
3436,(株)ＳＵＭＣＯ
8058,三菱商事(株)
6954,ファナック(株)
8411,(株)みずほフィナンシャルグループ
3110,日東紡
6501,(株)日立製作所
6506,(株)安川電機
8591,オリックス(株)
1803,清水建設(株)
485A,(株)パワーエックス
5201,ＡＧＣ(株)
4901,富士フイルムホールディングス(株)
6315,ＴＯＷＡ(株)
5713,住友金属鉱山(株)
2802,味の素(株)
4063,信越化学工業(株)
8031,三井物産(株)
8766,東京海上ホールディングス(株)
6752,パナソニック　ホールディングス(株)
6976,太陽誘電(株)
6503,三菱電機(株)
4568,第一三共(株)
9432,ＮＴＴ(株)
6762,ＴＤＫ(株)
