CODE,NAME
285A,キオクシアホールディングス(株)
9984,ソフトバンクグループ(株)
8035,東京エレクトロン(株)
6981,(株)村田製作所
6976,太陽誘電(株)
1570,(NEXT FUNDS)日経平均レバレッジ上場投信
5803,(株)フジクラ
6857,(株)アドバンテスト
8306,(株)三菱ＵＦＪフィナンシャル・グループ
6146,(株)ディスコ
5801,古河電気工業(株)
4062,イビデン(株)
6920,レーザーテック(株)
7011,三菱重工業(株)
8411,(株)みずほフィナンシャルグループ
6723,ルネサスエレクトロニクス(株)
8316,(株)三井住友フィナンシャルグループ
5706,三井金属(株)
5802,住友電気工業(株)
6758,ソニーグループ(株)
6525,(株)ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ
5016,ＪＸ金属(株)
9983,(株)ファーストリテイリング
7203,トヨタ自動車(株)
3110,日東紡
3905,データセクション(株)
7974,任天堂(株)
4063,信越化学工業(株)
6752,パナソニック　ホールディングス(株)
4004,(株)レゾナック・ホールディングス
6762,ＴＤＫ(株)
7013,(株)ＩＨＩ
3436,(株)ＳＵＭＣＯ
6501,(株)日立製作所
6861,(株)キーエンス
6503,三菱電機(株)
8766,東京海上ホールディングス(株)
6954,ファナック(株)
7267,ホンダ
7735,(株)ＳＣＲＥＥＮホールディングス
7220,武蔵精密工業(株)
6963,ローム(株)
4568,第一三共(株)
6098,(株)リクルートホールディングス
7182,(株)ゆうちょ銀行
6971,京セラ(株)
8058,三菱商事(株)
9432,ＮＴＴ(株)
186A,(株)アストロスケールホールディングス
6315,ＴＯＷＡ(株)
